legacy_id,branch_legacy_id,sku,barcode,name,category_legacy_id,base_uom_legacy_id,purchase_price,wholesale_price,retail_price,min_stock,stock_qty,description,is_divisible,is_active,created_at
593,branch:jesus-maria,MAT-00593,9725965830264,TORNILLO 3/4X7(PAVONADO),category:materiales,measure:2,0,41,42,1,5,ID producto origen: 593 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-10-02 at 09.26.59.jpeg | Generado sistema origen: 1,false,true,
594,branch:jesus-maria,MAT-00594,,VARILLA 1/2,category:materiales,measure:2,223.53,275,275,84,306,ID producto origen: 594 | Medida origen: Pieza(s),false,true,
595,branch:jesus-maria,MAT-00595,6054069996921,TUERCA HEXAGONAL 7/16,category:materiales,measure:2,0,1,1,1,15,ID producto origen: 595 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-29 at 15.23.01.jpeg | Generado sistema origen: 1,false,true,
596,branch:jesus-maria,MAT-00596,,VARILLA 3/8,category:materiales,measure:2,19604,155,155,150,1080,ID producto origen: 596 | Medida origen: Pieza(s),false,true,
597,branch:jesus-maria,MAT-00597,9148291929974,"TUERCA HEXAGONAL 1/2""(PAVONADO)",category:materiales,measure:2,0,1.5,1.5,1,18,ID producto origen: 597 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-29 at 15.23.17.jpeg | Generado sistema origen: 1,false,true,
598,branch:jesus-maria,MAT-00598,3376833018817,TORNILLO 3/4X8(PAVONADO),category:materiales,measure:2,0,46,47,1,5,ID producto origen: 598 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-10-02 at 09.27.21.jpeg | Generado sistema origen: 1,false,true,
599,branch:jesus-maria,MAT-00599,2444005423675,TUERCA HEXAGONAL 9/16,category:materiales,measure:2,0,2,2,1,15,ID producto origen: 599 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-29 at 15.23.29 (1).jpeg | Generado sistema origen: 1,false,true,
600,branch:jesus-maria,MAT-00600,6105305553511,TUERCA HEXAGONAL 5/8,category:materiales,measure:2,0,2.5,2.5,1,13,ID producto origen: 600 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-29 at 15.23.41 (1).jpeg | Generado sistema origen: 1,false,true,
601,branch:jesus-maria,MAT-00601,5460956967447,"TUERCA HEXAGONAL 3/4""(PAVONADO)",category:materiales,measure:2,0,4,4,1,18,ID producto origen: 601 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-29 at 15.23.57.jpeg | Generado sistema origen: 1,false,true,
602,branch:jesus-maria,MAT-00602,7141321472961,TUERCA SEGURIDA 1/4 GALVANIZADA,category:materiales,measure:2,0.28,1,1,1,104,ID producto origen: 602 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-29 at 3.24.48 PM.jpeg | Generado sistema origen: 1,false,true,
603,branch:jesus-maria,MAT-00603,8751538449626,TUERCA SEGURIDAD 5/16 GALVANIZADA,category:materiales,measure:2,0,0.5,0.5,1,4,ID producto origen: 603 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-29 at 3.25.15 PM.jpeg | Generado sistema origen: 1,false,true,
604,branch:jesus-maria,MAT-00604,6752824255961,TUERCA SEGURIDAD 3/8 GALVANIZADA,category:materiales,measure:2,0.02,1,1,1,66,ID producto origen: 604 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-29 at 3.25.36 PM.jpeg | Generado sistema origen: 1,false,true,
605,branch:jesus-maria,MAT-00605,7060816965958,TUERCA SEGURIDAD 7/16 GALVANIZADA,category:materiales,measure:2,0,1,1,1,13,ID producto origen: 605 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-29 at 3.25.48 PM.jpeg | Generado sistema origen: 1,false,true,
606,branch:jesus-maria,MAT-00606,7345674571429,TUERCA SEGURIDAIZADA D 1/2 GALVAN,category:materiales,measure:2,0.62,2,2,1,112,ID producto origen: 606 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-29 at 3.26.28 PM.jpeg | Generado sistema origen: 1,false,true,
607,branch:jesus-maria,MAT-00607,4540860092983,TUERCA SEGURIDAD 9/16 GALVANIZADA,category:materiales,measure:2,0,3,3,1,20,ID producto origen: 607 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-29 at 3.26.39 PM.jpeg | Generado sistema origen: 1,false,true,
608,branch:jesus-maria,MAT-00608,5791420939838,TUERCA SEGURIDAD 5/8 GALVANIZADA,category:materiales,measure:2,0,4,4,1,10,ID producto origen: 608 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-29 at 3.26.54 PM.jpeg | Generado sistema origen: 1,false,true,
609,branch:jesus-maria,MAT-00609,3414189986340,TUERCA SEGURIDAD 3/4 GALVANIZADA,category:materiales,measure:2,0,5,5,1,20,ID producto origen: 609 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-29 at 3.27.08 PM.jpeg | Generado sistema origen: 1,false,true,
610,branch:jesus-maria,MAT-00610,4537709507838,RONDANA PLANA 1/4,category:materiales,measure:2,0.56,1.5,1.5,1,149,ID producto origen: 610 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-30 at 7.36.09 AM.jpeg | Generado sistema origen: 1,false,true,
611,branch:jesus-maria,MAT-00611,,RONDANA PLANA GALVANIZADA 5/16,category:materiales,measure:2,0,0,0,1,30,ID producto origen: 611 | Medida origen: Pieza(s),false,false,
612,branch:jesus-maria,MAT-00612,2089801955656,RONDANA PLANA 5/16,category:materiales,measure:2,0.54,1,1,1,167,ID producto origen: 612 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-30 at 7.36.09 AM (1).jpeg | Generado sistema origen: 1,false,true,
613,branch:jesus-maria,MAT-00613,1814193245525,RONDANA PLANA 3/8,category:materiales,measure:2,0.54,1,1,1,104,ID producto origen: 613 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-30 at 7.36.10 AM.jpeg | Generado sistema origen: 1,false,true,
614,branch:jesus-maria,MAT-00614,4095801704147,RONDANA PLANA 7/16,category:materiales,measure:2,0.8,1,1,1,111,ID producto origen: 614 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-30 at 7.36.10 AM (1).jpeg | Generado sistema origen: 1,false,true,
615,branch:jesus-maria,MAT-00615,9867510192868,RONDANA PLANA 1/2,category:materiales,measure:2,0.9,1,1,1,107,ID producto origen: 615 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-30 at 7.36.10 AM (2).jpeg | Generado sistema origen: 1,false,true,
616,branch:jesus-maria,MAT-00616,3192137172792,RONDANA PLANA 9/16,category:materiales,measure:2,0,1.5,1.5,1,29,ID producto origen: 616 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-30 at 7.36.10 AM (3).jpeg | Generado sistema origen: 1,false,true,
617,branch:jesus-maria,MAT-00617,9169360911546,RONDANA PLANA 5/8,category:materiales,measure:2,1.98,2,2,1,48,ID producto origen: 617 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-30 at 7.36.10 AM (4).jpeg | Generado sistema origen: 1,false,true,
618,branch:jesus-maria,MAT-00618,7604665831608,"RONDANA D/PRESION 1/4""(PAVONADA)",category:materiales,measure:2,0,0.5,0.5,1,16,ID producto origen: 618 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-29 at 16.18.10.jpeg | Generado sistema origen: 1,false,true,
619,branch:jesus-maria,MAT-00619,4968290957298,"RONDANA D/PRESION 5/16""(PAVONADA)",category:materiales,measure:2,0,0.5,0.5,1,28,ID producto origen: 619 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-29 at 16.18.29.jpeg | Generado sistema origen: 1,false,true,
620,branch:jesus-maria,MAT-00620,9393254137952,RONDANA D/PRESION 5/8,category:materiales,measure:2,0,1,1,1,25,ID producto origen: 620 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-29 at 16.19.51.jpeg | Generado sistema origen: 1,false,true,
621,branch:jesus-maria,MAT-00621,6857328041536,RONDANA D/PRESION 3/8,category:materiales,measure:2,0,0.5,0.5,1,15,ID producto origen: 621 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-29 at 16.18.47.jpeg | Generado sistema origen: 1,false,true,
622,branch:jesus-maria,MAT-00622,4693976837150,GRASERA MILIMETRICA RECTA 6X1,category:materiales,measure:2,0,1.5,1.5,1,20,ID producto origen: 622 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-30 at 9.37.50 AM.jpeg | Generado sistema origen: 1,false,true,
623,branch:jesus-maria,MAT-00623,0631523143099,RONDANA D/PRESION 7/16,category:materiales,measure:2,0,0.5,0.5,1,22,ID producto origen: 623 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-29 at 16.19.02.jpeg | Generado sistema origen: 1,false,true,
624,branch:jesus-maria,MAT-00624,5078460336880,RONDANA D/PRESION 1/2,category:materiales,measure:2,0,0.5,0.5,1,20,ID producto origen: 624 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-29 at 16.19.19.jpeg | Generado sistema origen: 1,false,true,
625,branch:jesus-maria,MAT-00625,,VARILLA ROSCADA 1/4,category:materiales,measure:2,0,13,14,1,2,ID producto origen: 625 | Medida origen: Pieza(s),false,true,
626,branch:jesus-maria,MAT-00626,,VARILLA ROSCADA 5/16,category:materiales,measure:2,0,20,20.5,1,2,ID producto origen: 626 | Medida origen: Pieza(s),false,true,
627,branch:jesus-maria,MAT-00627,5823673134712,TORNILLO HEXAGONAL 6X16 (PAVONADO),category:materiales,measure:2,0,0.5,0.5,20,20,ID producto origen: 627 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-10-01 at 08.29.00 (1).jpeg | Generado sistema origen: 1,false,true,
628,branch:jesus-maria,MAT-00628,7879036346672,TORNILLO HEXAGONAL 6X12 (PAVONADO),category:materiales,measure:2,0,0.5,0.5,1,20,ID producto origen: 628 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-10-01 at 08.28.50 (2).jpeg | Generado sistema origen: 1,false,true,
629,branch:jesus-maria,MAT-00629,,VARILLA ROSCADA 3/8,category:materiales,measure:2,0,22,23,1,1,ID producto origen: 629 | Medida origen: Pieza(s),false,true,
630,branch:jesus-maria,MAT-00630,,VARILLA ROSCADA 5/8,category:materiales,measure:2,0,98,97,1,2,ID producto origen: 630 | Medida origen: Pieza(s),false,true,
631,branch:jesus-maria,MAT-00631,,VARILLA ROSCADA 7/16,category:materiales,measure:2,0,42,43,1,2,ID producto origen: 631 | Medida origen: Pieza(s),false,true,
632,branch:jesus-maria,MAT-00632,,VARILLA ROSCADA 1/2,category:materiales,measure:2,0,41,42,1,2,ID producto origen: 632 | Medida origen: Pieza(s),false,true,
633,branch:jesus-maria,MAT-00633,,TUBO SANITARIO NORMA 4 P 100 MM,category:materiales,measure:2,239.67,322,322,1,18,ID producto origen: 633 | Medida origen: Pieza(s),false,true,
634,branch:jesus-maria,MAT-00634,1473498259875,CODO GALVANIZADO 1/2P X 90,category:materiales,measure:2,5.16,8,9,1,24,ID producto origen: 634 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-27 at 8.56.52 AM.jpeg | Generado sistema origen: 1,false,true,
635,branch:jesus-maria,MAT-00635,9594868761544,TEE GALVANIZADA 1/2P,category:materiales,measure:2,0,13,13.5,1,4,ID producto origen: 635 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-27 at 8.56.51 AM (1).jpeg | Generado sistema origen: 1,false,true,
636,branch:jesus-maria,MAT-00636,0230287415208,ADAPTADOR HEMBRA 1/2P X 3/8P,category:materiales,measure:2,0,6,6.5,1,10,ID producto origen: 636 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-29 at 11.59.18 AM.jpeg | Generado sistema origen: 1,false,true,
637,branch:jesus-maria,MAT-00637,7506344175198,MANGUERA DE VINIL 40 CM DICA,category:materiales,measure:2,0,19,20,1,6,ID producto origen: 637 | Medida origen: Pieza(s),false,true,
638,branch:jesus-maria,MAT-00638,6578281789487,NIPLE 1/2P,category:materiales,measure:2,2.24,5,5,1,3,ID producto origen: 638 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-29 at 9.37.48 AM (1)_4892.jpeg | Generado sistema origen: 1,false,true,
639,branch:jesus-maria,MAT-00639,3997604859400,NIPLE 3/4P,category:materiales,measure:2,1.2,8,9,1,9,ID producto origen: 639 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-29 at 9.37.48 AM (1).jpeg | Generado sistema origen: 1,false,true,
640,branch:jesus-maria,MAT-00640,7506344175211,MANGUERA DE VINIL 35 CM DICA,category:materiales,measure:2,0,19,20,1,8,ID producto origen: 640 | Medida origen: Pieza(s),false,true,
641,branch:jesus-maria,MAT-00641,2373257985573,NIPLE 1P,category:materiales,measure:2,5.86,8,8,1,14,ID producto origen: 641 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-29 at 9.30.49 AM (1).jpeg | Generado sistema origen: 1,false,true,
642,branch:jesus-maria,MAT-00642,8600171506497,ADAPTADOR MACHO CPVC 3/4,category:materiales,measure:2,2.11,4,4,1,26,ID producto origen: 642 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-27 at 8.04.13 AM.jpeg | Generado sistema origen: 1,false,true,
643,branch:jesus-maria,MAT-00643,,SEGUETA BIMETALICA DIENTE GRUESO,category:materiales,measure:2,0,20,21,1,20,ID producto origen: 643 | Medida origen: Pieza(s),false,true,
644,branch:jesus-maria,MAT-00644,,PORTALAMPARA S/LLAVE,category:materiales,measure:2,0,13,14,1,10,ID producto origen: 644 | Medida origen: Pieza(s),false,true,
645,branch:jesus-maria,MAT-00645,8642781061546,"EMPAQUE CHUPON 2""X 1-1/2""",category:materiales,measure:2,0,5,5.5,1,10,ID producto origen: 645 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-29 at 09.08.09.jpeg | Generado sistema origen: 1,false,true,
646,branch:jesus-maria,MAT-00646,7473504127475,TEE GALVANIZADA 3/4P,category:materiales,measure:2,0,16,17,1,8,ID producto origen: 646 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-27 at 8.56.51 AM.jpeg | Generado sistema origen: 1,false,true,
647,branch:jesus-maria,MAT-00647,501746050753,PASTA PARA SOLDAR SILER 75 GR,category:materiales,measure:2,0,59,60,1,5,ID producto origen: 647 | Medida origen: Pieza(s),false,true,
648,branch:jesus-maria,MAT-00648,8516190705066,TAPON CACHUCHA 1P,category:materiales,measure:2,0,18,19,1,10,ID producto origen: 648 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-27 at 1.06.48 PM.jpeg | Generado sistema origen: 1,false,true,
649,branch:jesus-maria,MAT-00649,5652534772530,TEE GALVANIZADA 1P,category:materiales,measure:2,0,30,31,1,10,ID producto origen: 649 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-27 at 8.56.51 AM (2).jpeg | Generado sistema origen: 1,false,true,
650,branch:jesus-maria,MAT-00650,8238896372945,PORTA LAMPARA REDONDA -IUSA,category:materiales,measure:2,0,19,20,1,10,ID producto origen: 650 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-25 at 13.06.24.jpeg | Generado sistema origen: 1,false,true,
651,branch:jesus-maria,MAT-00651,1252231927246,TAPON CACHUCHA 3/4P,category:materiales,measure:2,0,13,14,1,10,ID producto origen: 651 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-27 at 1.08.50 PM.jpeg | Generado sistema origen: 1,false,true,
652,branch:jesus-maria,MAT-00652,7506374000828,"PICHANCHA10-3/4"" CANASTILLA DE PLASTICO",category:materiales,measure:2,0,19,20,1,2,ID producto origen: 652 | Medida origen: Pieza(s),false,true,
653,branch:jesus-maria,MAT-00653,0899656774300,NIPLE PLASTICO 1/2P,category:materiales,measure:2,0,5,6,1,1,ID producto origen: 653 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-11-03 at 2.53.43 PM.jpeg | Generado sistema origen: 1,false,true,
654,branch:jesus-maria,MAT-00654,0798320788141,NIPLE 1P X 5P,category:materiales,measure:2,0,26,27,1,5,ID producto origen: 654 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-10-06 at 8.20.17 AM.jpeg | Generado sistema origen: 1,false,true,
655,branch:jesus-maria,MAT-00655,7506638700112,SOLDADURA 50/50 LUZEL PREMIUM,category:materiales,measure:2,0,54,55,1,23,ID producto origen: 655 | Medida origen: Pieza(s),false,true,
656,branch:jesus-maria,MAT-00656,6731842919307,NIPLE PLASTICO 1P,category:materiales,measure:2,0,10,5,1,9,ID producto origen: 656 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-11-03 at 2.52.01 PM.jpeg | Generado sistema origen: 1,false,true,
657,branch:jesus-maria,MAT-00657,2095758096236,TAPON MACHO 1P,category:materiales,measure:2,0,10,11,0,10,ID producto origen: 657 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-29 at 9.09.42 AM.jpeg | Generado sistema origen: 1,false,true,
658,branch:jesus-maria,MAT-00658,7502236967056,CARTUCHO DE GAS BUTANO 275 GRS,category:materiales,measure:2,0,58,59,1,5,ID producto origen: 658 | Medida origen: Pieza(s),false,true,
659,branch:jesus-maria,MAT-00659,2947982778887,TAPON MACHO 3/4P,category:materiales,measure:2,0,7,8,1,9,ID producto origen: 659 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-29 at 9.09.32 AM.jpeg | Generado sistema origen: 1,false,true,
660,branch:jesus-maria,MAT-00660,7501816630359,CENTRO DE CARGA 1 VENTANA,category:materiales,measure:2,0,104,105,1,1,ID producto origen: 660 | Medida origen: Pieza(s),false,true,
661,branch:jesus-maria,MAT-00661,8169472812473,NIPLE 1/2P X 5P,category:materiales,measure:2,0,14,15,1,10,ID producto origen: 661 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-10-06 at 7.53.01 AM.jpeg | Generado sistema origen: 1,false,true,
662,branch:jesus-maria,MAT-00662,1889794319227,CODO GALVANIZADO 1P X 90,category:materiales,measure:2,0,23,24,1,9,ID producto origen: 662 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-27 at 8.56.52 AM (3).jpeg | Generado sistema origen: 1,false,true,
663,branch:jesus-maria,MAT-00663,7506344174986,LLAVE ANGULAR CARTUCHO 1/4(DICA),category:materiales,measure:2,18.97,35,36,1,2,ID producto origen: 663 | Medida origen: Pieza(s),false,true,
664,branch:jesus-maria,MAT-00664,9001668087922,COPLE LISO 1/2P,category:materiales,measure:2,0,8,9,1,16,ID producto origen: 664 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-27 at 8.56.51 AM (4).jpeg | Generado sistema origen: 1,false,true,
665,branch:jesus-maria,MAT-00665,7364333335455,NIPLE 3/4X6,category:materiales,measure:2,0,22,23,1,5,ID producto origen: 665 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-10-06 at 8.35.23 AM.jpeg | Generado sistema origen: 1,false,true,
666,branch:jesus-maria,MAT-00666,4367024870825,COPLE LISO 1P,category:materiales,measure:2,17,19,20,1,9,ID producto origen: 666 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-27 at 8.56.50 AM.jpeg | Generado sistema origen: 1,false,true,
667,branch:jesus-maria,MAT-00667,,PICHANCHA CON CUERPO DE LATON Y CANASTILLA DE ACERO 1P 25MM,category:materiales,measure:2,0,0,0,1,2,ID producto origen: 667 | Medida origen: Pieza(s),false,false,
668,branch:jesus-maria,MAT-00668,9881893548586,COPLE LISO 3/4P,category:materiales,measure:2,10,12,12,1,4,ID producto origen: 668 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-27 at 8.56.51 AM (3).jpeg | Generado sistema origen: 1,false,true,
669,branch:jesus-maria,MAT-00669,799592748192,DISCO PARA CORTE 4 1/2,category:materiales,measure:2,6,8,9,1,9,ID producto origen: 669 | Medida origen: Pieza(s),false,true,
670,branch:jesus-maria,MAT-00670,6241157596372,CODO GALVANIZADO 3/4P X 45,category:materiales,measure:2,0,17,18,1,2,ID producto origen: 670 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-27 at 8.56.52 AM (4).jpeg | Generado sistema origen: 1,false,true,
671,branch:jesus-maria,MAT-00671,1106309257523,TAPON MACHO 1/2P,category:materiales,measure:2,0,6,7,1,10,ID producto origen: 671 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-29 at 9.09.23 AM (1).jpeg | Generado sistema origen: 1,false,true,
672,branch:jesus-maria,MAT-00672,7502252572159,PLACA LUCEK CON 1 APAGADOR SENCILLO Y 1 APAGADOR ESCALERA BLANCA,category:materiales,measure:2,0,42,43,1,10,ID producto origen: 672 | Medida origen: Pieza(s),false,true,
673,branch:jesus-maria,MAT-00673,8528108153067,NIPLE PLASTICO 3/4P,category:materiales,measure:2,10.94,6,7,1,45,ID producto origen: 673 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-11-03 at 2.52.44 PM.jpeg | Generado sistema origen: 1,false,true,
674,branch:jesus-maria,MAT-00674,7501816604015,CENTRO DE CARGA 2 VENTANAS,category:materiales,measure:2,0,111,112,1,1,ID producto origen: 674 | Medida origen: Pieza(s),false,true,
675,branch:jesus-maria,MAT-00675,1920635440271,EMPAQUE CHUPON 2,category:materiales,measure:2,0,5,5.5,1,18,ID producto origen: 675 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-29 at 09.07.59.jpeg | Generado sistema origen: 1,false,true,
676,branch:jesus-maria,MAT-00676,1057697962134,TAPON CACHUCHA 1/2P,category:materiales,measure:2,7.27,9,10,1,6,ID producto origen: 676 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-27 at 1.07.50 PM.jpeg | Generado sistema origen: 1,false,true,
677,branch:jesus-maria,MAT-00677,7506374004857,"PICHANCHA 1 1/4"" (ALAN)",category:materiales,measure:2,0,160,161,1,2,ID producto origen: 677 | Medida origen: Pieza(s),false,true,
678,branch:jesus-maria,MAT-00678,6214008600177,CODO GALVANIZADO 1/2P X 45,category:materiales,measure:2,0,12,12.5,1,4,ID producto origen: 678 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-27 at 8.56.52 AM (1).jpeg | Generado sistema origen: 1,false,true,
679,branch:jesus-maria,MAT-00679,7501816630342,CENTRO DE CARGA 4 VENTANAS,category:materiales,measure:2,0,279,280,1,0,ID producto origen: 679 | Medida origen: Pieza(s),false,true,
680,branch:jesus-maria,MAT-00680,4293569300322,CODO GALVANIZADO 3/4P X 90,category:materiales,measure:2,7.7,12,13,1,30,ID producto origen: 680 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-27 at 8.56.52 AM (5).jpeg | Generado sistema origen: 1,false,true,
681,branch:jesus-maria,MAT-00681,7500462462420,PLACA LUCEK CRISTAL 3 CONTACTOS NEGRO,category:materiales,measure:2,0,143,144,1,10,ID producto origen: 681 | Medida origen: Pieza(s),false,true,
682,branch:jesus-maria,MAT-00682,6509105820512,CODO GALVANIZADO 1P X 45,category:materiales,measure:2,0,21,22,1,11,ID producto origen: 682 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-27 at 8.56.52 AM (2).jpeg | Generado sistema origen: 1,false,true,
683,branch:jesus-maria,MAT-00683,0799592746501,DISCO P/CORTE 4 1/2,category:materiales,measure:2,4.85,6,7,1,92,ID producto origen: 683 | Medida origen: Pieza(s),false,true,
684,branch:jesus-maria,MAT-00684,7500462462505,PLACA LUCEK CRISTAL CON APAGADOR SENCILLO Y 2 CONTACTOS NEGRO,category:materiales,measure:2,0,142,143,1,10,ID producto origen: 684 | Medida origen: Pieza(s),false,true,
685,branch:jesus-maria,MAT-00685,7503027806806,"DISCO CORTE D/PIEDRA 4 1/2""",category:materiales,measure:2,0,180,181,1,0,ID producto origen: 685 | Medida origen: Pieza(s),false,true,
686,branch:jesus-maria,MAT-00686,7500464110374,PLACA LUCEK ESPEJO C/CONTACTO DUPLEX NEGRO,category:materiales,measure:2,0,113,114,1,6,ID producto origen: 686 | Medida origen: Pieza(s),false,true,
687,branch:jesus-maria,MAT-00687,7503027976646,DISCO P/CORTE 7,category:materiales,measure:2,0,28,29,1,1,ID producto origen: 687 | Medida origen: Pieza(s),false,true,
688,branch:jesus-maria,MAT-00688,9176920079745,"PICHANCHA 1/2""",category:materiales,measure:2,0,78,79,1,2,ID producto origen: 688 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-25 at 13.02.41.jpeg | Generado sistema origen: 1,false,true,
689,branch:jesus-maria,MAT-00689,7206840298659,NIPLE 1/2P X 6P,category:materiales,measure:2,0,17,18,1,10,ID producto origen: 689 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-10-06 at 8.04.24 AM.jpeg | Generado sistema origen: 1,false,true,
690,branch:jesus-maria,MAT-00690,7503005326166,SELLADOR SHELLAC 56 G,category:materiales,measure:2,0,66,67,1,10,ID producto origen: 690 | Medida origen: Pieza(s),false,true,
691,branch:jesus-maria,MAT-00691,799592019209,ROLLO DE LIJA PARA PLOMERO GRANO 120 38X45,category:materiales,measure:2,0,516,517,1,35,ID producto origen: 691 | Medida origen: Pieza(s),false,true,
692,branch:jesus-maria,MAT-00692,,PLACA LUCKE PREMIUM CON 1 APAGADOR SENCILLO PLATEADO,category:materiales,measure:2,0,77,78,1,10,ID producto origen: 692 | Medida origen: Pieza(s),false,true,
693,branch:jesus-maria,MAT-00693,7501323700095,CESPOFLEX LAVABO CON ARO CROMADA OVALIN,category:materiales,measure:2,0,59,60,1,1,ID producto origen: 693 | Medida origen: Pieza(s),false,true,
694,branch:jesus-maria,MAT-00694,7502252572180,PLACA LUCEK CON 2 CONTACTOS BLANCO,category:materiales,measure:2,30.23,41,42,1,88,ID producto origen: 694 | Medida origen: Pieza(s),false,true,
695,branch:jesus-maria,MAT-00695,1759050911994,GRAPA PARA PUA NEGRA,category:materiales,measure:1,0,61,62,1,24,ID producto origen: 695 | Medida origen: Kilo(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-26 at 8.10.38 AM.jpeg | Generado sistema origen: 1,true,true,
696,branch:jesus-maria,MAT-00696,,MALLA POLLERA,category:materiales,measure:2,612.87,852,853,1,1,ID producto origen: 696 | Medida origen: Pieza(s),false,true,
