legacy_id,sku,barcode,name,brand_legacy_id,brand_name,category_legacy_id,category_name,uom_legacy_id,uom_name,origin_country,volume_ml,alcohol_pct,vintage_year,price_retail,price_mid_wholesale,price_wholesale,cost,purchase_cost,min_stock,max_stock,image_url,notes,is_active,is_divisible,price_mid_wholesale_min_qty,price_wholesale_min_qty,single_price_mode
592,MAT-00592,3720276368815,TUERCA HEXAGONAL 3/8,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,1,1,1,0.51,0.51,1,9999,uploads/productos/WhatsApp Image 2025-09-29 at 15.22.49.jpeg,ID producto origen: 592 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,true
593,MAT-00593,9725965830264,TORNILLO 3/4X7(PAVONADO),,,category:materiales,Materiales,medida:2,PIEZAS,,,,,42,41,41,,,1,9999,uploads/productos/WhatsApp Image 2025-10-02 at 09.26.59.jpeg,ID producto origen: 593 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,false
594,MAT-00594,,VARILLA 1/2,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,275,275,275,223.53,223.53,84,9999,,ID producto origen: 594 | Medida origen: Pieza(s),true,false,1,1,true
595,MAT-00595,6054069996921,TUERCA HEXAGONAL 7/16,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,1,1,1,,,1,9999,uploads/productos/WhatsApp Image 2025-09-29 at 15.23.01.jpeg,ID producto origen: 595 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,true
596,MAT-00596,,VARILLA 3/8,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,155,155,155,19604,19604,150,9999,,ID producto origen: 596 | Medida origen: Pieza(s),true,false,1,1,true
597,MAT-00597,9148291929974,"TUERCA HEXAGONAL 1/2""(PAVONADO)",,,category:materiales,Materiales,medida:2,PIEZAS,,,,,1.5,1.5,1.5,,,1,9999,uploads/productos/WhatsApp Image 2025-09-29 at 15.23.17.jpeg,ID producto origen: 597 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,true
598,MAT-00598,3376833018817,TORNILLO 3/4X8(PAVONADO),,,category:materiales,Materiales,medida:2,PIEZAS,,,,,47,46,46,,,1,9999,uploads/productos/WhatsApp Image 2025-10-02 at 09.27.21.jpeg,ID producto origen: 598 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,false
599,MAT-00599,2444005423675,TUERCA HEXAGONAL 9/16,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,2,2,2,,,1,9999,uploads/productos/WhatsApp Image 2025-09-29 at 15.23.29 (1).jpeg,ID producto origen: 599 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,true
600,MAT-00600,6105305553511,TUERCA HEXAGONAL 5/8,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,2.5,2.5,2.5,,,1,9999,uploads/productos/WhatsApp Image 2025-09-29 at 15.23.41 (1).jpeg,ID producto origen: 600 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,true
601,MAT-00601,5460956967447,"TUERCA HEXAGONAL 3/4""(PAVONADO)",,,category:materiales,Materiales,medida:2,PIEZAS,,,,,4,4,4,,,1,9999,uploads/productos/WhatsApp Image 2025-09-29 at 15.23.57.jpeg,ID producto origen: 601 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,true
602,MAT-00602,7141321472961,TUERCA SEGURIDA 1/4 GALVANIZADA,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,1,1,1,0.28,0.28,1,9999,uploads/productos/WhatsApp Image 2025-09-29 at 3.24.48 PM.jpeg,ID producto origen: 602 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,true
603,MAT-00603,8751538449626,TUERCA SEGURIDAD 5/16 GALVANIZADA,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,0.5,0.5,0.5,,,1,9999,uploads/productos/WhatsApp Image 2025-09-29 at 3.25.15 PM.jpeg,ID producto origen: 603 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,true
604,MAT-00604,6752824255961,TUERCA SEGURIDAD 3/8 GALVANIZADA,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,1,1,1,0.02,0.02,1,9999,uploads/productos/WhatsApp Image 2025-09-29 at 3.25.36 PM.jpeg,ID producto origen: 604 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,true
605,MAT-00605,7060816965958,TUERCA SEGURIDAD 7/16 GALVANIZADA,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,1,1,1,,,1,9999,uploads/productos/WhatsApp Image 2025-09-29 at 3.25.48 PM.jpeg,ID producto origen: 605 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,true
606,MAT-00606,7345674571429,TUERCA SEGURIDAIZADA D 1/2 GALVAN,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,2,2,2,0.62,0.62,1,9999,uploads/productos/WhatsApp Image 2025-09-29 at 3.26.28 PM.jpeg,ID producto origen: 606 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,true
607,MAT-00607,4540860092983,TUERCA SEGURIDAD 9/16 GALVANIZADA,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,3,3,3,,,1,9999,uploads/productos/WhatsApp Image 2025-09-29 at 3.26.39 PM.jpeg,ID producto origen: 607 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,true
608,MAT-00608,5791420939838,TUERCA SEGURIDAD 5/8 GALVANIZADA,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,4,4,4,,,1,9999,uploads/productos/WhatsApp Image 2025-09-29 at 3.26.54 PM.jpeg,ID producto origen: 608 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,true
609,MAT-00609,3414189986340,TUERCA SEGURIDAD 3/4 GALVANIZADA,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,5,5,5,,,1,9999,uploads/productos/WhatsApp Image 2025-09-29 at 3.27.08 PM.jpeg,ID producto origen: 609 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,true
610,MAT-00610,4537709507838,RONDANA PLANA 1/4,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,1.5,1.5,1.5,0.56,0.56,1,9999,uploads/productos/WhatsApp Image 2025-09-30 at 7.36.09 AM.jpeg,ID producto origen: 610 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,true
611,MAT-00611,,RONDANA PLANA GALVANIZADA 5/16,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,0,0,0,,,1,9999,,ID producto origen: 611 | Medida origen: Pieza(s),false,false,6,12,false
612,MAT-00612,2089801955656,RONDANA PLANA 5/16,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,1,1,1,0.54,0.54,1,9999,uploads/productos/WhatsApp Image 2025-09-30 at 7.36.09 AM (1).jpeg,ID producto origen: 612 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,true
613,MAT-00613,1814193245525,RONDANA PLANA 3/8,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,1,1,1,0.54,0.54,1,9999,uploads/productos/WhatsApp Image 2025-09-30 at 7.36.10 AM.jpeg,ID producto origen: 613 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,true
614,MAT-00614,4095801704147,RONDANA PLANA 7/16,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,1,1,1,0.8,0.8,1,9999,uploads/productos/WhatsApp Image 2025-09-30 at 7.36.10 AM (1).jpeg,ID producto origen: 614 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,true
615,MAT-00615,9867510192868,RONDANA PLANA 1/2,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,1,1,1,0.9,0.9,1,9999,uploads/productos/WhatsApp Image 2025-09-30 at 7.36.10 AM (2).jpeg,ID producto origen: 615 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,true
616,MAT-00616,3192137172792,RONDANA PLANA 9/16,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,1.5,1.5,1.5,,,1,9999,uploads/productos/WhatsApp Image 2025-09-30 at 7.36.10 AM (3).jpeg,ID producto origen: 616 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,true
617,MAT-00617,9169360911546,RONDANA PLANA 5/8,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,2,2,2,1.98,1.98,1,9999,uploads/productos/WhatsApp Image 2025-09-30 at 7.36.10 AM (4).jpeg,ID producto origen: 617 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,true
618,MAT-00618,7604665831608,"RONDANA D/PRESION 1/4""(PAVONADA)",,,category:materiales,Materiales,medida:2,PIEZAS,,,,,0.5,0.5,0.5,,,1,9999,uploads/productos/WhatsApp Image 2025-09-29 at 16.18.10.jpeg,ID producto origen: 618 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,true
619,MAT-00619,4968290957298,"RONDANA D/PRESION 5/16""(PAVONADA)",,,category:materiales,Materiales,medida:2,PIEZAS,,,,,0.5,0.5,0.5,,,1,9999,uploads/productos/WhatsApp Image 2025-09-29 at 16.18.29.jpeg,ID producto origen: 619 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,true
620,MAT-00620,9393254137952,RONDANA D/PRESION 5/8,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,1,1,1,,,1,9999,uploads/productos/WhatsApp Image 2025-09-29 at 16.19.51.jpeg,ID producto origen: 620 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,true
621,MAT-00621,6857328041536,RONDANA D/PRESION 3/8,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,0.5,0.5,0.5,,,1,9999,uploads/productos/WhatsApp Image 2025-09-29 at 16.18.47.jpeg,ID producto origen: 621 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,true
622,MAT-00622,4693976837150,GRASERA MILIMETRICA RECTA 6X1,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,1.5,1.5,1.5,,,1,9999,uploads/productos/WhatsApp Image 2025-09-30 at 9.37.50 AM.jpeg,ID producto origen: 622 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,true
623,MAT-00623,0631523143099,RONDANA D/PRESION 7/16,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,0.5,0.5,0.5,,,1,9999,uploads/productos/WhatsApp Image 2025-09-29 at 16.19.02.jpeg,ID producto origen: 623 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,true
624,MAT-00624,5078460336880,RONDANA D/PRESION 1/2,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,0.5,0.5,0.5,,,1,9999,uploads/productos/WhatsApp Image 2025-09-29 at 16.19.19.jpeg,ID producto origen: 624 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,true
625,MAT-00625,,VARILLA ROSCADA 1/4,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,14,13,13,,,1,9999,,ID producto origen: 625 | Medida origen: Pieza(s),true,false,1,1,false
626,MAT-00626,,VARILLA ROSCADA 5/16,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,20.5,20,20,,,1,9999,,ID producto origen: 626 | Medida origen: Pieza(s),true,false,1,1,false
627,MAT-00627,5823673134712,TORNILLO HEXAGONAL 6X16 (PAVONADO),,,category:materiales,Materiales,medida:2,PIEZAS,,,,,0.5,0.5,0.5,,,20,9999,uploads/productos/WhatsApp Image 2025-10-01 at 08.29.00 (1).jpeg,ID producto origen: 627 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,true
628,MAT-00628,7879036346672,TORNILLO HEXAGONAL 6X12 (PAVONADO),,,category:materiales,Materiales,medida:2,PIEZAS,,,,,0.5,0.5,0.5,,,1,9999,uploads/productos/WhatsApp Image 2025-10-01 at 08.28.50 (2).jpeg,ID producto origen: 628 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,true
629,MAT-00629,,VARILLA ROSCADA 3/8,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,23,22,22,,,1,9999,,ID producto origen: 629 | Medida origen: Pieza(s),true,false,1,1,false
630,MAT-00630,,VARILLA ROSCADA 5/8,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,97,98,98,,,1,9999,,ID producto origen: 630 | Medida origen: Pieza(s),true,false,1,1,false
631,MAT-00631,,VARILLA ROSCADA 7/16,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,43,42,42,,,1,9999,,ID producto origen: 631 | Medida origen: Pieza(s),true,false,1,1,false
632,MAT-00632,,VARILLA ROSCADA 1/2,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,42,41,41,,,1,9999,,ID producto origen: 632 | Medida origen: Pieza(s),true,false,1,1,false
633,MAT-00633,,TUBO SANITARIO NORMA 4 P 100 MM,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,322,322,322,239.67,239.67,1,9999,,ID producto origen: 633 | Medida origen: Pieza(s),true,false,1,1,true
634,MAT-00634,1473498259875,CODO GALVANIZADO 1/2P X 90,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,9,8,8,5.16,5.16,1,9999,uploads/productos/WhatsApp Image 2025-09-27 at 8.56.52 AM.jpeg,ID producto origen: 634 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,false
635,MAT-00635,9594868761544,TEE GALVANIZADA 1/2P,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,13.5,13,13,,,1,9999,uploads/productos/WhatsApp Image 2025-09-27 at 8.56.51 AM (1).jpeg,ID producto origen: 635 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,false
636,MAT-00636,0230287415208,ADAPTADOR HEMBRA 1/2P X 3/8P,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,6.5,6,6,,,1,9999,uploads/productos/WhatsApp Image 2025-09-29 at 11.59.18 AM.jpeg,ID producto origen: 636 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,false
637,MAT-00637,7506344175198,MANGUERA DE VINIL 40 CM DICA,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,20,19,19,,,1,9999,,ID producto origen: 637 | Medida origen: Pieza(s),true,false,1,1,false
638,MAT-00638,6578281789487,NIPLE 1/2P,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,5,5,5,2.24,2.24,1,9999,uploads/productos/WhatsApp Image 2025-09-29 at 9.37.48 AM (1)_4892.jpeg,ID producto origen: 638 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,true
639,MAT-00639,3997604859400,NIPLE 3/4P,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,9,8,8,1.2,1.2,1,9999,uploads/productos/WhatsApp Image 2025-09-29 at 9.37.48 AM (1).jpeg,ID producto origen: 639 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,false
640,MAT-00640,7506344175211,MANGUERA DE VINIL 35 CM DICA,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,20,19,19,,,1,9999,,ID producto origen: 640 | Medida origen: Pieza(s),true,false,1,1,false
641,MAT-00641,2373257985573,NIPLE 1P,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,8,8,8,5.86,5.86,1,9999,uploads/productos/WhatsApp Image 2025-09-29 at 9.30.49 AM (1).jpeg,ID producto origen: 641 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,true
642,MAT-00642,8600171506497,ADAPTADOR MACHO CPVC 3/4,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,4,4,4,2.11,2.11,1,9999,uploads/productos/WhatsApp Image 2025-09-27 at 8.04.13 AM.jpeg,ID producto origen: 642 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,true
643,MAT-00643,,SEGUETA BIMETALICA DIENTE GRUESO,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,21,20,20,,,1,9999,,ID producto origen: 643 | Medida origen: Pieza(s),true,false,1,1,false
644,MAT-00644,,PORTALAMPARA S/LLAVE,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,14,13,13,,,1,9999,,ID producto origen: 644 | Medida origen: Pieza(s),true,false,1,1,false
645,MAT-00645,8642781061546,"EMPAQUE CHUPON 2""X 1-1/2""",,,category:materiales,Materiales,medida:2,PIEZAS,,,,,5.5,5,5,,,1,9999,uploads/productos/WhatsApp Image 2025-09-29 at 09.08.09.jpeg,ID producto origen: 645 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,false
646,MAT-00646,7473504127475,TEE GALVANIZADA 3/4P,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,17,16,16,,,1,9999,uploads/productos/WhatsApp Image 2025-09-27 at 8.56.51 AM.jpeg,ID producto origen: 646 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,false
647,MAT-00647,501746050753,PASTA PARA SOLDAR SILER 75 GR,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,60,59,59,,,1,9999,,ID producto origen: 647 | Medida origen: Pieza(s),true,false,1,1,false
648,MAT-00648,8516190705066,TAPON CACHUCHA 1P,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,19,18,18,,,1,9999,uploads/productos/WhatsApp Image 2025-09-27 at 1.06.48 PM.jpeg,ID producto origen: 648 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,false
649,MAT-00649,5652534772530,TEE GALVANIZADA 1P,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,31,30,30,,,1,9999,uploads/productos/WhatsApp Image 2025-09-27 at 8.56.51 AM (2).jpeg,ID producto origen: 649 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,false
650,MAT-00650,8238896372945,PORTA LAMPARA REDONDA -IUSA,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,20,19,19,,,1,9999,uploads/productos/WhatsApp Image 2025-09-25 at 13.06.24.jpeg,ID producto origen: 650 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,false
651,MAT-00651,1252231927246,TAPON CACHUCHA 3/4P,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,14,13,13,,,1,9999,uploads/productos/WhatsApp Image 2025-09-27 at 1.08.50 PM.jpeg,ID producto origen: 651 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,false
652,MAT-00652,7506374000828,"PICHANCHA10-3/4"" CANASTILLA DE PLASTICO",,,category:materiales,Materiales,medida:2,PIEZAS,,,,,20,19,19,,,1,9999,,ID producto origen: 652 | Medida origen: Pieza(s),true,false,1,1,false
653,MAT-00653,0899656774300,NIPLE PLASTICO 1/2P,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,6,5,5,,,1,9999,uploads/productos/WhatsApp Image 2025-11-03 at 2.53.43 PM.jpeg,ID producto origen: 653 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,false
654,MAT-00654,0798320788141,NIPLE 1P X 5P,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,27,26,26,,,1,9999,uploads/productos/WhatsApp Image 2025-10-06 at 8.20.17 AM.jpeg,ID producto origen: 654 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,false
655,MAT-00655,7506638700112,SOLDADURA 50/50 LUZEL PREMIUM,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,55,54,54,,,1,9999,,ID producto origen: 655 | Medida origen: Pieza(s),true,false,1,1,false
656,MAT-00656,6731842919307,NIPLE PLASTICO 1P,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,5,10,10,,,1,9999,uploads/productos/WhatsApp Image 2025-11-03 at 2.52.01 PM.jpeg,ID producto origen: 656 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,false
657,MAT-00657,2095758096236,TAPON MACHO 1P,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,11,10,10,,,0,9999,uploads/productos/WhatsApp Image 2025-09-29 at 9.09.42 AM.jpeg,ID producto origen: 657 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,false
658,MAT-00658,7502236967056,CARTUCHO DE GAS BUTANO 275 GRS,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,59,58,58,,,1,9999,,ID producto origen: 658 | Medida origen: Pieza(s),true,false,1,1,false
659,MAT-00659,2947982778887,TAPON MACHO 3/4P,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,8,7,7,,,1,9999,uploads/productos/WhatsApp Image 2025-09-29 at 9.09.32 AM.jpeg,ID producto origen: 659 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,false
660,MAT-00660,7501816630359,CENTRO DE CARGA 1 VENTANA,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,105,104,104,,,1,9999,,ID producto origen: 660 | Medida origen: Pieza(s),true,false,1,1,false
661,MAT-00661,8169472812473,NIPLE 1/2P X 5P,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,15,14,14,,,1,9999,uploads/productos/WhatsApp Image 2025-10-06 at 7.53.01 AM.jpeg,ID producto origen: 661 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,false
662,MAT-00662,1889794319227,CODO GALVANIZADO 1P X 90,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,24,23,23,,,1,9999,uploads/productos/WhatsApp Image 2025-09-27 at 8.56.52 AM (3).jpeg,ID producto origen: 662 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,false
663,MAT-00663,7506344174986,LLAVE ANGULAR CARTUCHO 1/4(DICA),,,category:materiales,Materiales,medida:2,PIEZAS,,,,,36,35,35,18.97,18.97,1,9999,,ID producto origen: 663 | Medida origen: Pieza(s),true,false,1,1,false
664,MAT-00664,9001668087922,COPLE LISO 1/2P,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,9,8,8,,,1,9999,uploads/productos/WhatsApp Image 2025-09-27 at 8.56.51 AM (4).jpeg,ID producto origen: 664 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,false
665,MAT-00665,7364333335455,NIPLE 3/4X6,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,23,22,22,,,1,9999,uploads/productos/WhatsApp Image 2025-10-06 at 8.35.23 AM.jpeg,ID producto origen: 665 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,false
666,MAT-00666,4367024870825,COPLE LISO 1P,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,20,19,19,17,17,1,9999,uploads/productos/WhatsApp Image 2025-09-27 at 8.56.50 AM.jpeg,ID producto origen: 666 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,false
667,MAT-00667,,PICHANCHA CON CUERPO DE LATON Y CANASTILLA DE ACERO 1P 25MM,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,0,0,0,,,1,9999,,ID producto origen: 667 | Medida origen: Pieza(s),false,false,6,12,false
668,MAT-00668,9881893548586,COPLE LISO 3/4P,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,12,12,12,10,10,1,9999,uploads/productos/WhatsApp Image 2025-09-27 at 8.56.51 AM (3).jpeg,ID producto origen: 668 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,true
669,MAT-00669,799592748192,DISCO PARA CORTE 4 1/2,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,9,8,8,6,6,1,9999,,ID producto origen: 669 | Medida origen: Pieza(s),true,false,1,1,false
670,MAT-00670,6241157596372,CODO GALVANIZADO 3/4P X 45,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,18,17,17,,,1,9999,uploads/productos/WhatsApp Image 2025-09-27 at 8.56.52 AM (4).jpeg,ID producto origen: 670 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,false
671,MAT-00671,1106309257523,TAPON MACHO 1/2P,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,7,6,6,,,1,9999,uploads/productos/WhatsApp Image 2025-09-29 at 9.09.23 AM (1).jpeg,ID producto origen: 671 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,false
672,MAT-00672,7502252572159,PLACA LUCEK CON 1 APAGADOR SENCILLO Y 1 APAGADOR ESCALERA BLANCA,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,43,42,42,,,1,9999,,ID producto origen: 672 | Medida origen: Pieza(s),true,false,1,1,false
673,MAT-00673,8528108153067,NIPLE PLASTICO 3/4P,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,7,6,6,10.94,10.94,1,9999,uploads/productos/WhatsApp Image 2025-11-03 at 2.52.44 PM.jpeg,ID producto origen: 673 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,false
674,MAT-00674,7501816604015,CENTRO DE CARGA 2 VENTANAS,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,112,111,111,,,1,9999,,ID producto origen: 674 | Medida origen: Pieza(s),true,false,1,1,false
675,MAT-00675,1920635440271,EMPAQUE CHUPON 2,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,5.5,5,5,,,1,9999,uploads/productos/WhatsApp Image 2025-09-29 at 09.07.59.jpeg,ID producto origen: 675 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,false
676,MAT-00676,1057697962134,TAPON CACHUCHA 1/2P,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,10,9,9,7.27,7.27,1,9999,uploads/productos/WhatsApp Image 2025-09-27 at 1.07.50 PM.jpeg,ID producto origen: 676 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,false
677,MAT-00677,7506374004857,"PICHANCHA 1 1/4"" (ALAN)",,,category:materiales,Materiales,medida:2,PIEZAS,,,,,161,160,160,,,1,9999,,ID producto origen: 677 | Medida origen: Pieza(s),true,false,1,1,false
678,MAT-00678,6214008600177,CODO GALVANIZADO 1/2P X 45,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,12.5,12,12,,,1,9999,uploads/productos/WhatsApp Image 2025-09-27 at 8.56.52 AM (1).jpeg,ID producto origen: 678 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,false
679,MAT-00679,7501816630342,CENTRO DE CARGA 4 VENTANAS,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,280,279,279,,,1,9999,,ID producto origen: 679 | Medida origen: Pieza(s),true,false,1,1,false
680,MAT-00680,4293569300322,CODO GALVANIZADO 3/4P X 90,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,13,12,12,7.7,7.7,1,9999,uploads/productos/WhatsApp Image 2025-09-27 at 8.56.52 AM (5).jpeg,ID producto origen: 680 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,false
681,MAT-00681,7500462462420,PLACA LUCEK CRISTAL 3 CONTACTOS NEGRO,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,144,143,143,,,1,9999,,ID producto origen: 681 | Medida origen: Pieza(s),true,false,1,1,false
682,MAT-00682,6509105820512,CODO GALVANIZADO 1P X 45,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,22,21,21,,,1,9999,uploads/productos/WhatsApp Image 2025-09-27 at 8.56.52 AM (2).jpeg,ID producto origen: 682 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,false
683,MAT-00683,0799592746501,DISCO P/CORTE 4 1/2,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,7,6,6,4.85,4.85,1,9999,,ID producto origen: 683 | Medida origen: Pieza(s),true,false,1,1,false
